step,NZ,total_W,sparsity,val_acc,d_manifold,d_W,prune_time_s,candidate_layer,candidate_i,candidate_j,layer_0_NZ,layer_1_NZ,layer_2_NZ
1642,518,2160,0.760185,0.293,1.235541e+07,6.850576e-03,2.7354,0,4,152,450,32,35
1643,517,2160,0.760648,0.293,1.235441e+07,4.445022e-02,2.6355,0,9,62,449,32,35
1644,516,2160,0.761111,0.295,1.236063e+07,4.140608e-02,2.6305,0,1,71,448,32,35
1645,515,2160,0.761574,0.295,1.235791e+07,3.887908e-02,2.5834,0,7,124,447,32,35
1646,514,2160,0.762037,0.295,1.236200e+07,1.880598e-02,2.66,0,5,65,446,32,35
1647,513,2160,0.7625,0.295,1.236061e+07,3.442326e-02,2.5795,0,3,65,445,32,35
1648,512,2160,0.762963,0.294,1.236070e+07,4.869724e-02,2.6033,0,1,58,444,32,35
1649,511,2160,0.763426,0.292,1.235867e+07,4.983485e-02,2.5887,0,3,79,443,32,35
1650,510,2160,0.763889,0.289,1.235513e+07,1.044374e-02,2.5841,0,7,79,442,32,35
1651,509,2160,0.764352,0.288,1.235471e+07,1.613470e-02,2.6959,0,3,0,441,32,35
1652,508,2160,0.764815,0.285,1.235327e+07,1.735776e-02,2.6164,0,0,89,440,32,35
1653,507,2160,0.765278,0.286,1.235645e+07,2.062439e-02,2.5893,0,8,184,439,32,35
1654,506,2160,0.765741,0.286,1.235619e+07,5.818065e-03,2.5871,0,5,184,438,32,35
1655,505,2160,0.766204,0.286,1.235637e+07,1.663614e-02,2.5891,0,5,181,437,32,35
1656,504,2160,0.766667,0.286,1.235700e+07,4.226050e-02,2.5931,0,3,116,436,32,35
1657,503,2160,0.76713,0.285,1.235656e+07,9.188470e-03,2.5927,0,7,116,435,32,35
1658,502,2160,0.767593,0.287,1.235639e+07,1.673547e-02,2.5868,0,7,9,434,32,35
1659,501,2160,0.768056,0.285,1.235778e+07,2.520275e-02,2.5919,0,5,99,433,32,35
1660,500,2160,0.768519,0.287,1.235745e+07,1.441856e-02,2.5892,0,7,181,432,32,35
1661,499,2160,0.768981,0.287,1.235995e+07,2.035721e-02,2.6342,0,7,44,431,32,35
1662,498,2160,0.769444,0.286,1.236171e+07,5.636695e-02,2.6179,0,3,136,430,32,35
1663,497,2160,0.769907,0.28,1.235849e+07,2.414951e-02,2.5946,0,7,31,429,32,35
1664,496,2160,0.77037,0.281,1.236036e+07,2.260226e-02,2.6125,0,7,64,428,32,35
1665,495,2160,0.770833,0.279,1.236171e+07,2.223707e-02,2.5848,0,2,51,427,32,35
1666,494,2160,0.771296,0.282,1.236274e+07,1.743289e-02,2.6214,0,4,84,426,32,35
1667,493,2160,0.771759,0.279,1.236258e+07,3.014506e-02,2.6226,0,7,68,425,32,35
1668,492,2160,0.772222,0.278,1.236686e+07,2.330599e-02,2.5797,0,9,80,424,32,35
1669,491,2160,0.772685,0.274,1.236445e+07,5.654500e-02,2.6218,0,3,20,423,32,35
1670,490,2160,0.773148,0.272,1.236332e+07,1.984822e-02,2.5986,0,9,111,422,32,35
1671,489,2160,0.773611,0.274,1.236178e+07,1.648615e-02,2.5849,0,7,96,421,32,35
1672,488,2160,0.774074,0.275,1.236288e+07,2.802710e-02,2.5916,0,5,52,420,32,35
1673,487,2160,0.774537,0.273,1.235968e+07,1.968475e-02,2.5857,0,7,52,419,32,35
1674,486,2160,0.775,0.273,1.236044e+07,2.776122e-02,2.5888,0,3,52,418,32,35
1675,485,2160,0.775463,0.273,1.235879e+07,2.133839e-02,2.6168,0,4,102,417,32,35
1676,484,2160,0.775926,0.272,1.235875e+07,2.393774e-02,2.593,0,2,172,416,32,35
1677,483,2160,0.776389,0.269,1.235923e+07,2.083011e-02,2.5936,0,0,172,415,32,35
1678,482,2160,0.776852,0.268,1.235918e+07,2.474410e-02,2.6056,0,7,180,414,32,35
1679,481,2160,0.777315,0.266,1.236168e+07,2.421554e-02,2.5998,0,4,7,413,32,35
1680,480,2160,0.777778,0.26,1.235886e+07,2.708408e-02,2.6022,0,2,103,412,32,35
1681,479,2160,0.778241,0.26,1.235806e+07,4.845309e-02,2.6283,0,7,67,411,32,35
1682,478,2160,0.778704,0.262,1.235505e+07,4.637170e-02,2.5813,0,2,23,410,32,35
1683,477,2160,0.779167,0.261,1.235122e+07,5.549142e-02,2.5929,0,3,73,409,32,35
1684,476,2160,0.77963,0.258,1.234892e+07,7.703102e-02,2.5847,0,1,72,408,32,35
1685,475,2160,0.780093,0.253,1.233707e+07,1.690718e-02,2.585,0,5,13,407,32,35
1686,474,2160,0.780556,0.253,1.233826e+07,2.197947e-02,2.6429,0,4,13,406,32,35
1687,473,2160,0.781019,0.256,1.233950e+07,2.099476e-02,2.587,0,4,70,405,32,35
1688,472,2160,0.781481,0.255,1.234152e+07,2.110832e-02,2.6056,0,5,169,404,32,35
1689,471,2160,0.781944,0.255,1.234185e+07,6.151823e-02,2.5873,0,3,147,403,32,35
1690,470,2160,0.782407,0.251,1.234427e+07,2.159870e-02,2.6009,0,1,147,402,32,35
1691,469,2160,0.78287,0.252,1.234358e+07,9.092812e-03,2.5894,0,5,11,401,32,35
1692,468,2160,0.783333,0.253,1.234525e+07,3.750300e-02,2.5933,0,7,24,400,32,35
1693,467,2160,0.783796,0.254,1.234563e+07,6.746773e-02,2.5851,0,3,53,399,32,35
1694,466,2160,0.784259,0.248,1.234784e+07,2.296683e-02,2.592,0,8,191,398,32,35
1695,465,2160,0.784722,0.249,1.235053e+07,1.798273e-02,2.5898,0,8,154,397,32,35
1696,464,2160,0.785185,0.249,1.235157e+07,2.691173e-02,2.582,0,1,28,396,32,35
1697,463,2160,0.785648,0.249,1.234872e+07,9.194041e-02,2.6218,0,7,34,395,32,35
1698,462,2160,0.786111,0.253,1.235221e+07,9.598951e-02,2.5992,0,4,128,394,32,35
1699,461,2160,0.786574,0.244,1.235215e+07,3.526056e-02,2.6405,0,7,41,393,32,35
1700,460,2160,0.787037,0.244,1.235481e+07,7.792258e-02,2.6689,0,0,41,392,32,35
1701,459,2160,0.7875,0.244,1.235876e+07,1.881229e-01,2.6116,2,0,4,392,32,34
1702,458,2160,0.787963,0.232,1.234104e+07,3.285856e-02,2.5997,0,2,49,391,32,34
1703,457,2160,0.788426,0.233,1.234487e+07,3.423887e-02,2.5991,0,0,49,390,32,34
1704,456,2160,0.788889,0.232,1.234305e+07,1.266673e-02,2.6067,0,9,8,389,32,34
1705,455,2160,0.789352,0.232,1.234102e+07,3.196875e-02,2.599,0,8,81,388,32,34
1706,454,2160,0.789815,0.235,1.234449e+07,1.910644e-02,2.5897,0,7,8,387,32,34
1707,453,2160,0.790278,0.235,1.234633e+07,2.999451e-02,2.5864,0,2,186,386,32,34
1708,452,2160,0.790741,0.237,1.234324e+07,3.487853e-02,2.6164,0,5,145,385,32,34
1709,451,2160,0.791204,0.234,1.233949e+07,2.785399e-02,2.5963,0,1,13,384,32,34
1710,450,2160,0.791667,0.234,1.233666e+07,3.537481e-02,2.5873,0,7,170,383,32,34
1711,449,2160,0.79213,0.234,1.233853e+07,3.669742e-02,2.5828,0,4,89,382,32,34
1712,448,2160,0.792593,0.23,1.233528e+07,1.687555e-02,2.6155,0,5,9,381,32,34
1713,447,2160,0.793056,0.228,1.233454e+07,5.440294e-02,2.5854,0,7,137,380,32,34
1714,446,2160,0.793519,0.229,1.233745e+07,3.692877e-02,2.593,0,5,44,379,32,34
1715,445,2160,0.793981,0.23,1.234262e+07,2.014725e-02,2.5772,0,8,44,378,32,34
1716,444,2160,0.794444,0.229,1.234077e+07,1.803889e-02,2.5858,0,7,2,377,32,34
1717,443,2160,0.794907,0.228,1.234322e+07,4.708414e-02,2.5874,0,1,164,376,32,34
1718,442,2160,0.79537,0.229,1.234176e+07,3.606411e-02,2.5855,0,1,162,375,32,34
1719,441,2160,0.795833,0.23,1.234016e+07,5.129948e-02,2.5938,0,8,144,374,32,34
1720,440,2160,0.796296,0.23,1.234343e+07,2.325206e-02,2.5934,0,0,34,373,32,34
1721,439,2160,0.796759,0.231,1.234443e+07,1.190942e-02,2.5923,0,5,185,372,32,34
1722,438,2160,0.797222,0.23,1.234641e+07,3.290315e-02,2.5921,0,8,171,371,32,34
1723,437,2160,0.797685,0.228,1.234497e+07,2.315168e-02,2.6239,0,8,99,370,32,34
1724,436,2160,0.798148,0.228,1.234301e+07,7.990696e-02,2.5859,0,4,131,369,32,34
1725,435,2160,0.798611,0.223,1.234609e+07,4.891298e-02,2.65,0,7,78,368,32,34
1726,434,2160,0.799074,0.224,1.234665e+07,2.553427e-02,2.6099,0,8,141,367,32,34
1727,433,2160,0.799537,0.224,1.234834e+07,3.163521e-02,2.5871,0,7,193,366,32,34
1728,432,2160,0.8,0.224,1.235138e+07,2.199504e-02,2.5913,0,8,30,365,32,34
1729,431,2160,0.800463,0.224,1.235345e+07,4.838619e-02,2.588,0,7,157,364,32,34
1730,430,2160,0.800926,0.221,1.235176e+07,3.806456e-02,2.5873,0,3,122,363,32,34
1731,429,2160,0.801389,0.217,1.235099e+07,4.352312e-02,2.5932,0,7,111,362,32,34
1732,428,2160,0.801852,0.216,1.235510e+07,2.368528e-01,2.5751,2,4,2,362,32,33
1733,427,2160,0.802315,0.216,1.233519e+07,5.099876e-02,2.6356,0,7,144,361,32,33
1734,426,2160,0.802778,0.217,1.234197e+07,1.821711e-02,2.5813,0,8,0,360,32,33
1735,425,2160,0.803241,0.215,1.234356e+07,3.540855e-02,2.6334,0,0,115,359,32,33
1736,424,2160,0.803704,0.214,1.233946e+07,1.833449e-02,2.624,0,1,70,358,32,33
1737,423,2160,0.804167,0.214,1.234046e+07,1.966895e-02,2.6147,0,5,121,357,32,33
1738,422,2160,0.80463,0.214,1.234093e+07,2.333803e-02,2.59,0,4,126,356,32,33
1739,421,2160,0.805093,0.21,1.234214e+07,1.503270e-02,2.613,0,2,19,355,32,33
1740,420,2160,0.805556,0.212,1.234064e+07,5.237035e-02,2.587,0,5,73,354,32,33
1741,419,2160,0.806019,0.218,1.234344e+07,2.559623e-02,2.577,0,8,73,353,32,33
1742,418,2160,0.806481,0.216,1.234248e+07,3.975479e-02,2.5888,0,1,172,352,32,33
1743,417,2160,0.806944,0.218,1.234570e+07,2.008188e-02,2.5996,0,7,153,351,32,33
1744,416,2160,0.807407,0.218,1.234875e+07,3.060634e-02,2.5887,0,4,116,350,32,33
1745,415,2160,0.80787,0.216,1.235015e+07,1.179781e-01,2.5946,2,1,3,350,32,32
1746,414,2160,0.808333,0.217,1.236189e+07,6.751911e-02,2.6083,0,7,85,349,32,32
1747,413,2160,0.808796,0.217,1.236432e+07,2.158648e-02,2.5971,0,9,39,348,32,32
1748,412,2160,0.809259,0.219,1.236126e+07,5.180546e-02,2.6047,0,5,122,347,32,32
1749,411,2160,0.809722,0.218,1.236284e+07,2.358297e-02,2.5872,0,5,21,346,32,32
1750,410,2160,0.810185,0.219,1.236886e+07,5.478486e-02,2.6106,0,1,23,345,32,32
1751,409,2160,0.810648,0.218,1.237053e+07,4.284532e-02,2.6148,0,8,120,344,32,32
1752,408,2160,0.811111,0.219,1.237742e+07,3.541395e-02,2.638,0,7,21,343,32,32
1753,407,2160,0.811574,0.218,1.237504e+07,3.033506e-02,2.6175,0,8,83,342,32,32
1754,406,2160,0.812037,0.219,1.237633e+07,6.612728e-02,2.5982,0,7,26,341,32,32
1755,405,2160,0.8125,0.219,1.237445e+07,7.042614e-02,2.5995,0,5,148,340,32,32
1756,404,2160,0.812963,0.219,1.238644e+07,1.710175e-02,2.5858,0,5,108,339,32,32
1757,403,2160,0.813426,0.22,1.238681e+07,7.034586e-02,2.6055,0,2,102,338,32,32
1758,402,2160,0.813889,0.223,1.238300e+07,3.683874e-02,2.6235,0,0,179,337,32,32
1759,401,2160,0.814352,0.222,1.239337e+07,9.429247e-02,2.59,0,4,117,336,32,32
1760,400,2160,0.814815,0.226,1.239577e+07,4.963875e-02,2.6284,0,7,87,335,32,32
1761,399,2160,0.815278,0.227,1.239950e+07,5.841509e-02,2.5926,0,7,35,334,32,32
1762,398,2160,0.815741,0.223,1.239636e+07,3.948563e-02,2.6462,0,7,33,333,32,32
1763,397,2160,0.816204,0.225,1.240501e+07,1.643617e-01,2.6219,0,4,10,332,32,32
1764,396,2160,0.816667,0.229,1.241989e+07,3.904245e-02,2.6638,0,7,88,331,32,32
1765,395,2160,0.81713,0.232,1.242373e+07,3.594796e-02,2.6291,0,7,45,330,32,32
1766,394,2160,0.817593,0.236,1.242581e+07,7.377112e-02,2.6109,0,4,100,329,32,32
1767,393,2160,0.818056,0.231,1.242306e+07,5.295660e-02,2.6166,0,5,63,328,32,32
1768,392,2160,0.818519,0.228,1.242423e+07,1.476047e-01,2.5856,0,4,176,327,32,32
1769,391,2160,0.818981,0.227,1.242905e+07,1.247273e-01,2.5801,1,8,7,327,31,32
1770,390,2160,0.819444,0.228,1.242580e+07,3.696476e-02,2.5902,0,5,146,326,31,32
1771,389,2160,0.819907,0.223,1.241762e+07,1.448779e-02,2.5961,0,7,29,325,31,32
1772,388,2160,0.82037,0.221,1.242144e+07,2.152927e-02,2.5797,0,2,178,324,31,32
1773,387,2160,0.820833,0.219,1.242463e+07,9.402119e-03,2.5948,0,7,178,323,31,32
1774,386,2160,0.821296,0.219,1.242727e+07,1.514445e-02,2.6207,0,7,32,322,31,32
1775,385,2160,0.821759,0.221,1.243095e+07,2.528771e-02,2.585,0,7,150,321,31,32
1776,384,2160,0.822222,0.222,1.243655e+07,1.130940e-02,2.5997,0,2,43,320,31,32
1777,383,2160,0.822685,0.223,1.243606e+07,1.131314e-02,2.596,0,2,97,319,31,32
1778,382,2160,0.823148,0.222,1.243552e+07,1.673019e-02,2.5876,0,7,152,318,31,32
1779,381,2160,0.823611,0.222,1.243875e+07,4.475062e-02,2.5971,0,7,74,317,31,32
1780,380,2160,0.824074,0.218,1.244120e+07,7.439268e-02,2.5907,0,1,138,316,31,32
1781,379,2160,0.824537,0.222,1.244231e+07,3.103883e-02,2.5872,0,3,175,315,31,32
1782,378,2160,0.825,0.224,1.244123e+07,1.643843e-02,2.6213,0,7,125,314,31,32
1783,377,2160,0.825463,0.226,1.244468e+07,2.460412e-02,2.6285,0,4,125,313,31,32
1784,376,2160,0.825926,0.224,1.244259e+07,1.852306e-02,2.5924,0,7,122,312,31,32
1785,375,2160,0.826389,0.224,1.244732e+07,3.241723e-02,2.5803,0,0,195,311,31,32
1786,374,2160,0.826852,0.226,1.244893e+07,2.858590e-02,2.6317,0,7,140,310,31,32
1787,373,2160,0.827315,0.224,1.245171e+07,3.592687e-02,2.6317,0,0,5,309,31,32
1788,372,2160,0.827778,0.223,1.245679e+07,1.479266e-02,2.5908,0,5,159,308,31,32
1789,371,2160,0.828241,0.22,1.245656e+07,1.264329e-02,2.5894,0,5,123,307,31,32
1790,370,2160,0.828704,0.222,1.245747e+07,2.844507e-02,2.5931,0,8,192,306,31,32
1791,369,2160,0.829167,0.225,1.246098e+07,5.200716e-02,2.5858,0,8,134,305,31,32
1792,368,2160,0.82963,0.227,1.246145e+07,1.381651e-02,2.5892,0,7,134,304,31,32
1793,367,2160,0.830093,0.225,1.246417e+07,1.071967e-01,2.5874,0,4,173,303,31,32
1794,366,2160,0.830556,0.22,1.248074e+07,2.711286e-02,2.6065,0,2,173,302,31,32
1795,365,2160,0.831019,0.218,1.247932e+07,3.062782e-02,2.5927,0,9,144,301,31,32
1796,364,2160,0.831481,0.22,1.247464e+07,3.092089e-02,2.5876,0,1,14,300,31,32
1797,363,2160,0.831944,0.223,1.247989e+07,2.811858e-02,2.5838,0,4,14,299,31,32
1798,362,2160,0.832407,0.222,1.247907e+07,1.015842e-02,2.6284,0,9,168,298,31,32
1799,361,2160,0.83287,0.222,1.247986e+07,2.234787e-02,2.5921,0,7,71,297,31,32
1800,360,2160,0.833333,0.223,1.249066e+07,3.866208e-02,2.5782,0,4,92,296,31,32
1801,359,2160,0.833796,0.223,1.248974e+07,3.827314e-02,2.5886,0,0,166,295,31,32
1802,358,2160,0.834259,0.22,1.249490e+07,3.444398e-02,2.5958,0,0,136,294,31,32
1803,357,2160,0.834722,0.22,1.249492e+07,1.596712e-02,2.6208,0,2,0,293,31,32
1804,356,2160,0.835185,0.219,1.249831e+07,3.509333e-01,2.5822,0,0,48,292,31,32
1805,355,2160,0.835648,0.207,1.246456e+07,1.634343e-04,2.6453,0,0,143,291,31,32
1806,354,2160,0.836111,0.207,1.246458e+07,1.607282e-02,2.5829,0,0,60,290,31,32
1807,353,2160,0.836574,0.207,1.246542e+07,3.814377e-02,2.5798,0,0,149,289,31,32
1808,352,2160,0.837037,0.208,1.246763e+07,6.211434e-02,2.5957,0,0,107,288,31,32
1809,351,2160,0.8375,0.206,1.246725e+07,1.412319e-02,2.5999,0,0,77,287,31,32
1810,350,2160,0.837963,0.207,1.246958e+07,3.596279e-02,2.6117,0,0,112,286,31,32
1811,349,2160,0.838426,0.208,1.247027e+07,4.934384e-02,2.6202,0,1,130,285,31,32
1812,348,2160,0.838889,0.207,1.246458e+07,1.858742e-02,2.5872,0,9,16,284,31,32
1813,347,2160,0.839352,0.206,1.246646e+07,3.822183e-01,2.5814,0,0,132,283,31,32
1814,346,2160,0.839815,0.206,1.246236e+07,2.198722e-02,2.5992,0,0,62,282,31,32
1815,345,2160,0.840278,0.206,1.246118e+07,3.616117e-02,2.585,0,0,18,281,31,32
1816,344,2160,0.840741,0.208,1.246492e+07,5.429386e-02,2.6243,0,3,129,280,31,32
1817,343,2160,0.841204,0.206,1.246713e+07,4.186578e-02,2.6393,0,1,40,279,31,32
1818,342,2160,0.841667,0.206,1.246499e+07,5.486595e-03,2.6017,0,2,40,278,31,32
1819,341,2160,0.84213,0.206,1.246450e+07,2.274685e-01,2.6505,1,6,0,278,30,32
1820,340,2160,0.842593,0.208,1.246257e+07,8.199831e-03,2.6051,0,0,61,277,30,32
1821,339,2160,0.843056,0.208,1.246287e+07,1.418781e-02,2.5898,0,2,141,276,30,32
1822,338,2160,0.843519,0.21,1.246343e+07,3.413459e-02,2.5844,0,8,188,275,30,32
1823,337,2160,0.843981,0.21,1.246561e+07,3.814289e-02,2.6311,0,7,177,274,30,32
1824,336,2160,0.844444,0.21,1.247034e+07,2.159036e-02,2.6493,0,7,46,273,30,32
1825,335,2160,0.844907,0.209,1.247827e+07,6.704187e-02,2.6913,0,1,173,272,30,32
1826,334,2160,0.84537,0.204,1.248180e+07,1.555649e-02,2.5886,0,2,121,271,30,32
1827,333,2160,0.845833,0.209,1.248178e+07,2.634973e-02,2.5841,0,3,121,270,30,32
1828,332,2160,0.846296,0.205,1.248661e+07,2.209836e-02,2.6019,0,7,159,269,30,32
1829,331,2160,0.846759,0.204,1.249445e+07,2.437566e-02,2.6096,0,2,7,268,30,32
1830,330,2160,0.847222,0.203,1.249375e+07,2.339969e-02,2.6141,0,7,57,267,30,32
1831,329,2160,0.847685,0.204,1.250060e+07,9.795453e-02,2.5986,0,8,35,266,30,32
1832,328,2160,0.848148,0.206,1.249968e+07,3.000174e-02,2.6006,0,5,35,265,30,32
1833,327,2160,0.848611,0.206,1.249682e+07,6.710304e-02,2.5903,0,5,72,264,30,32
1834,326,2160,0.849074,0.201,1.250309e+07,2.118969e-02,2.6001,0,7,72,263,30,32
1835,325,2160,0.849537,0.198,1.250274e+07,9.723870e-02,2.6253,0,1,36,262,30,32
1836,324,2160,0.85,0.2,1.249244e+07,3.280536e-02,2.5941,0,8,109,261,30,32
1837,323,2160,0.850463,0.198,1.249377e+07,1.589314e-02,2.5903,0,5,55,260,30,32
1838,322,2160,0.850926,0.201,1.249593e+07,1.865794e-02,2.5864,0,2,55,259,30,32
1839,321,2160,0.851389,0.204,1.249785e+07,3.390362e-02,2.591,0,3,30,258,30,32
1840,320,2160,0.851852,0.199,1.249586e+07,3.758429e-02,2.5834,0,2,158,257,30,32
1841,319,2160,0.852315,0.198,1.248862e+07,1.689041e-02,2.5972,0,7,158,256,30,32
1842,318,2160,0.852778,0.198,1.249263e+07,7.033113e-02,2.5828,0,8,54,255,30,32
1843,317,2160,0.853241,0.196,1.250469e+07,2.486002e-02,2.5924,0,5,51,254,30,32
1844,316,2160,0.853704,0.195,1.249595e+07,3.737595e-02,2.6297,0,3,51,253,30,32
1845,315,2160,0.854167,0.19,1.249421e+07,2.117526e-02,2.5823,0,7,51,252,30,32
1846,314,2160,0.85463,0.193,1.250151e+07,5.442492e-02,2.6125,0,8,103,251,30,32
1847,313,2160,0.855093,0.194,1.250623e+07,3.364382e-02,2.5991,0,3,135,250,30,32
1848,312,2160,0.855556,0.192,1.250547e+07,3.943622e-02,2.6347,0,1,53,249,30,32
1849,311,2160,0.856019,0.192,1.250306e+07,5.437221e-02,2.6392,0,3,66,248,30,32
1850,310,2160,0.856481,0.191,1.248695e+07,2.427799e-02,2.5848,0,7,66,247,30,32
1851,309,2160,0.856944,0.19,1.248589e+07,1.141497e-01,2.5817,0,9,47,246,30,32
1852,308,2160,0.857407,0.192,1.253679e+07,6.789017e-02,2.5836,0,3,106,245,30,32
1853,307,2160,0.85787,0.199,1.252198e+07,2.278514e-02,2.6138,0,5,56,244,30,32
1854,306,2160,0.858333,0.199,1.251971e+07,6.802116e-02,2.6086,0,1,99,243,30,32
1855,305,2160,0.858796,0.2,1.249704e+07,5.601511e-02,2.59,0,7,54,242,30,32
1856,304,2160,0.859259,0.202,1.252696e+07,1.124446e-01,2.6303,0,4,140,241,30,32
1857,303,2160,0.859722,0.2,1.248055e+07,2.600680e-01,2.6026,0,8,143,240,30,32
1858,302,2160,0.860185,0.214,1.236858e+07,3.305681e-02,2.5959,0,2,143,239,30,32
1859,301,2160,0.860648,0.212,1.236073e+07,4.761488e-02,2.5929,0,8,82,238,30,32
1860,300,2160,0.861111,0.212,1.236211e+07,3.493085e-02,2.6359,0,4,88,237,30,32
1861,299,2160,0.861574,0.212,1.236271e+07,5.256876e-02,2.6047,0,9,131,236,30,32
1862,298,2160,0.862037,0.207,1.234758e+07,7.998525e-02,2.5881,0,1,143,235,30,32
1863,297,2160,0.8625,0.211,1.234121e+07,4.680033e-02,2.5845,0,4,87,234,30,32
1864,296,2160,0.862963,0.209,1.233832e+07,5.376635e-02,2.6075,0,1,131,233,30,32
1865,295,2160,0.863426,0.21,1.235035e+07,2.303123e-02,2.6352,0,7,143,232,30,32
1866,294,2160,0.863889,0.21,1.235579e+07,3.409078e-02,2.5852,0,2,107,231,30,32
1867,293,2160,0.864352,0.21,1.235653e+07,1.274858e-02,2.593,0,7,107,230,30,32
1868,292,2160,0.864815,0.207,1.235734e+07,5.353243e-02,2.615,0,8,31,229,30,32
1869,291,2160,0.865278,0.205,1.236242e+07,7.713254e-02,2.6426,0,7,86,228,30,32
1870,290,2160,0.865741,0.211,1.239552e+07,5.448015e-02,2.6133,0,4,133,227,30,32
1871,289,2160,0.866204,0.213,1.240902e+07,1.913155e-02,2.582,0,5,147,226,30,32
1872,288,2160,0.866667,0.211,1.241269e+07,5.364553e-02,2.6586,0,5,37,225,30,32
1873,287,2160,0.86713,0.212,1.240577e+07,3.242705e-02,2.6197,0,2,37,224,30,32
1874,286,2160,0.867593,0.212,1.240438e+07,1.731524e-02,2.6306,0,1,37,223,30,32
1875,285,2160,0.868056,0.212,1.240476e+07,7.587370e-02,2.582,0,8,104,222,30,32
1876,284,2160,0.868519,0.215,1.240963e+07,4.416185e-02,2.5953,0,5,104,221,30,32
1877,283,2160,0.868981,0.214,1.240172e+07,6.077482e-02,2.5818,0,9,129,220,30,32
1878,282,2160,0.869444,0.214,1.241380e+07,2.993802e-02,2.5858,0,4,129,219,30,32
1879,281,2160,0.869907,0.212,1.241881e+07,3.992492e-02,2.5862,0,5,150,218,30,32
1880,280,2160,0.87037,0.211,1.242694e+07,3.540652e-02,2.6189,0,5,127,217,30,32
1881,279,2160,0.870833,0.212,1.244052e+07,5.247632e-02,2.5918,0,7,128,216,30,32
1882,278,2160,0.871296,0.214,1.246554e+07,1.114341e-01,2.6008,0,7,91,215,30,32
1883,277,2160,0.871759,0.214,1.244730e+07,3.216400e-02,2.5861,0,7,36,214,30,32
1884,276,2160,0.872222,0.211,1.246208e+07,6.607659e-02,2.5909,0,8,164,213,30,32
1885,275,2160,0.872685,0.213,1.246584e+07,7.564241e-02,2.6234,0,5,22,212,30,32
1886,274,2160,0.873148,0.214,1.245937e+07,7.986532e-02,2.5831,0,7,22,211,30,32
1887,273,2160,0.873611,0.218,1.246382e+07,5.941285e-02,2.5862,0,1,22,210,30,32
1888,272,2160,0.874074,0.214,1.245357e+07,1.571926e-02,2.5936,0,2,22,209,30,32
1889,271,2160,0.874537,0.217,1.245570e+07,2.329867e-02,2.591,0,5,53,208,30,32
1890,270,2160,0.875,0.219,1.245766e+07,3.360898e-02,2.583,0,2,180,207,30,32
1891,269,2160,0.875463,0.217,1.246957e+07,5.153439e-02,2.5831,0,7,39,206,30,32
1892,268,2160,0.875926,0.214,1.248642e+07,3.824788e-02,2.6111,0,3,148,205,30,32
1893,267,2160,0.876389,0.212,1.250182e+07,3.182195e-02,2.5873,0,2,65,204,30,32
1894,266,2160,0.876852,0.22,1.251424e+07,8.130366e-02,2.6113,0,3,67,203,30,32
1895,265,2160,0.877315,0.211,1.252860e+07,6.506202e-02,2.6195,0,4,34,202,30,32
1896,264,2160,0.877778,0.208,1.253229e+07,3.847785e-02,2.583,0,2,93,201,30,32
1897,263,2160,0.878241,0.215,1.254832e+07,9.137610e-02,2.5993,0,3,120,200,30,32
1898,262,2160,0.878704,0.219,1.257510e+07,9.994414e-02,2.6198,0,3,75,199,30,32
1899,261,2160,0.879167,0.22,1.260368e+07,2.112758e-01,2.6029,1,5,3,199,29,32
1900,260,2160,0.87963,0.221,1.264489e+07,3.488512e-02,2.6173,0,4,112,198,29,32
1901,259,2160,0.880093,0.223,1.265132e+07,3.252947e-02,2.5809,0,7,110,197,29,32
1902,258,2160,0.880556,0.22,1.266736e+07,6.898464e-02,2.5941,0,1,163,196,29,32
1903,257,2160,0.881019,0.218,1.267910e+07,6.366066e-02,2.5841,0,3,101,195,29,32
1904,256,2160,0.881481,0.224,1.268588e+07,4.775360e-02,2.5899,0,2,179,194,29,32
1905,255,2160,0.881944,0.23,1.269900e+07,3.922745e-02,2.6176,0,2,9,193,29,32
1906,254,2160,0.882407,0.237,1.270909e+07,3.515660e-02,2.5907,0,9,35,192,29,32
1907,253,2160,0.88287,0.237,1.272772e+07,4.287474e-02,2.5839,0,4,156,191,29,32
1908,252,2160,0.883333,0.237,1.273647e+07,9.838460e-02,2.5864,2,7,1,191,29,31
1909,251,2160,0.883796,0.241,1.276162e+07,5.246218e-02,2.5908,0,7,114,190,29,31
1910,250,2160,0.884259,0.245,1.278580e+07,3.919352e-02,2.6456,0,2,112,189,29,31
1911,249,2160,0.884722,0.249,1.279545e+07,2.132253e-01,2.5841,2,2,6,189,29,30
1912,248,2160,0.885185,0.252,1.286916e+07,1.349327e-01,2.6145,2,1,2,189,29,29
1913,247,2160,0.885648,0.256,1.288014e+07,3.649725e-02,2.61,0,2,165,188,29,29
1914,246,2160,0.886111,0.26,1.289261e+07,2.446398e-01,2.5922,2,2,4,188,29,28
1915,245,2160,0.886574,0.245,1.290540e+07,3.639285e-01,2.597,0,7,76,187,29,28
1916,244,2160,0.887037,0.234,1.297157e+07,1.138826e-01,2.6183,0,1,76,186,29,28
1917,243,2160,0.8875,0.232,1.296746e+07,4.981053e-02,2.5994,0,1,117,185,29,28
1918,242,2160,0.887963,0.234,1.297804e+07,6.120053e-02,2.6193,0,1,176,184,29,28
1919,241,2160,0.888426,0.236,1.297834e+07,2.661988e-02,2.6296,0,1,10,183,29,28
1920,240,2160,0.888889,0.235,1.298603e+07,2.362296e-01,2.5984,0,2,24,182,29,28
